,Time,Heart rate (BPM),Steps,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
0,2022-07-16 09:30:28,207.0,0,0,1,0,0
1,2022-07-16 09:30:29,207.0,1,0,0,1,0
2,2022-07-16 09:30:30,207.0,0,0,1,0,0
3,2022-07-16 09:30:31,207.0,0,0,1,0,0
4,2022-07-16 09:30:32,207.0,1,0,1,0,0
5,2022-07-16 09:30:33,207.0,1,0,1,0,0
6,2022-07-16 09:30:34,207.0,1,0,1,0,0
7,2022-07-16 09:30:35,207.0,0,0,0,1,0
8,2022-07-16 09:30:36,207.0,0,0,0,1,0
9,2022-07-16 09:30:37,207.0,0,0,0,1,0
10,2022-07-16 09:30:38,207.0,1,0,1,0,0
11,2022-07-16 09:30:39,207.0,0,0,1,0,0
12,2022-07-16 09:30:40,207.0,1,0,1,0,0
13,2022-07-16 09:30:52,72.0,0,0,1,0,0
14,2022-07-16 09:30:53,72.0,0,0,1,0,0
15,2022-07-16 09:30:54,72.0,0,1,0,0,0
16,2022-07-16 09:30:55,72.0,0,0,1,0,0
17,2022-07-16 09:30:56,72.0,1,0,1,0,0
18,2022-07-16 09:30:59,111.0,0,0,0,1,0
19,2022-07-16 09:31:00,111.0,0,0,0,1,0
20,2022-07-16 09:31:01,111.0,0,0,0,1,0
21,2022-07-16 09:31:02,112.0,0,0,0,1,0
22,2022-07-16 09:31:03,113.0,1,0,1,0,0
23,2022-07-16 09:31:04,112.0,0,0,1,0,0
24,2022-07-16 09:31:05,111.0,1,0,1,0,0
25,2022-07-16 09:31:06,109.0,0,0,1,0,0
26,2022-07-16 09:31:07,107.0,0,0,1,0,0
27,2022-07-16 09:31:08,106.0,0,1,0,0,0
28,2022-07-16 09:31:09,106.0,0,1,0,0,0
29,2022-07-16 09:31:10,106.0,0,1,0,0,0
30,2022-07-16 09:31:11,105.0,0,1,0,0,0
31,2022-07-16 09:31:12,105.0,0,1,0,0,0
32,2022-07-16 09:31:13,104.0,0,1,0,0,0
33,2022-07-16 09:31:14,104.0,0,0,0,0,1
34,2022-07-16 09:31:15,105.0,0,0,0,0,1
35,2022-07-16 09:31:16,106.0,0,0,0,0,1
36,2022-07-16 09:31:17,107.0,0,0,0,0,1
37,2022-07-16 09:31:18,107.0,0,1,0,0,0
38,2022-07-16 09:31:25,108.0,0,0,1,0,0
39,2022-07-16 09:31:26,108.0,0,0,0,1,0
40,2022-07-16 09:31:27,108.0,1,0,1,0,0
41,2022-07-16 09:31:28,102.0,0,0,0,1,0
42,2022-07-16 09:31:29,101.0,0,0,0,1,0
43,2022-07-16 09:31:30,101.0,0,0,0,0,1
44,2022-07-16 09:31:31,101.0,0,0,0,1,0
45,2022-07-16 09:31:32,103.0,1,0,1,0,0
46,2022-07-16 09:31:33,104.0,1,0,1,0,0
47,2022-07-16 09:31:34,104.0,0,0,1,0,0
48,2022-07-16 09:31:35,104.0,0,0,1,0,0
49,2022-07-16 09:31:36,105.0,1,0,1,0,0
50,2022-07-16 09:31:37,105.0,1,0,1,0,0
51,2022-07-16 09:31:38,104.0,1,0,0,1,0
52,2022-07-16 09:31:39,104.0,0,0,1,0,0
53,2022-07-16 09:31:40,105.0,0,0,1,0,0
54,2022-07-16 09:31:41,106.0,1,0,1,0,0
55,2022-07-16 09:31:42,106.0,1,0,1,0,0
56,2022-07-16 09:31:43,106.0,0,0,1,0,0
57,2022-07-16 09:31:44,106.0,1,0,1,0,0
58,2022-07-16 09:31:45,108.0,0,0,1,0,0
59,2022-07-16 09:31:46,109.0,0,0,1,0,0
60,2022-07-16 09:31:47,110.0,1,0,0,0,1
61,2022-07-16 09:31:48,110.0,0,0,1,0,0
62,2022-07-16 09:31:49,111.0,1,0,1,0,0
63,2022-07-16 09:31:50,111.0,0,0,1,0,0
64,2022-07-16 09:31:51,111.0,0,0,0,1,0
65,2022-07-16 09:31:58,106.0,0,0,0,1,0
66,2022-07-16 09:31:59,107.0,0,0,0,1,0
67,2022-07-16 09:32:00,108.0,0,0,0,1,0
68,2022-07-16 09:32:01,108.0,0,0,0,1,0
69,2022-07-16 09:32:02,107.0,0,0,1,0,0
70,2022-07-16 09:32:03,107.0,1,0,1,0,0
71,2022-07-16 09:32:04,107.0,0,0,1,0,0
72,2022-07-16 09:32:05,103.0,0,0,0,0,1
73,2022-07-16 09:32:06,103.0,0,0,0,0,1
74,2022-07-16 09:32:07,102.0,0,0,0,0,1
75,2022-07-16 09:32:08,103.0,0,0,0,0,1
76,2022-07-16 09:32:09,102.0,0,0,0,0,1
77,2022-07-16 09:32:10,102.0,0,0,0,0,1
78,2022-07-16 09:32:11,102.0,0,0,0,0,1
79,2022-07-16 09:32:12,99.0,0,0,0,0,1
80,2022-07-16 09:32:13,99.0,0,0,0,0,1
81,2022-07-16 09:32:14,100.0,0,0,0,0,1
82,2022-07-16 09:32:15,101.0,0,0,0,0,1
83,2022-07-16 09:32:16,100.0,0,0,0,0,1
84,2022-07-16 09:32:17,100.0,0,0,0,0,1
85,2022-07-16 09:32:18,101.0,0,0,0,0,1
86,2022-07-16 09:32:19,101.0,0,0,0,0,1
87,2022-07-16 09:32:20,103.0,0,0,0,0,1
88,2022-07-16 09:32:21,104.0,0,0,0,0,1
89,2022-07-16 09:32:22,105.0,0,0,0,0,1
90,2022-07-16 09:32:23,105.0,0,0,0,0,1
91,2022-07-16 09:32:24,106.0,0,0,0,0,1
92,2022-07-16 09:32:31,105.0,0,0,1,0,0
93,2022-07-16 09:32:32,104.0,0,0,0,0,1
94,2022-07-16 09:32:33,105.0,0,0,0,0,1
95,2022-07-16 09:32:34,105.0,0,0,0,0,1
96,2022-07-16 09:32:35,106.0,0,0,0,0,1
97,2022-07-16 09:32:36,107.0,0,0,0,0,1
98,2022-07-16 09:32:37,106.0,0,0,0,0,1
99,2022-07-16 09:32:38,106.0,0,0,0,0,1
100,2022-07-16 09:32:39,106.0,0,0,0,0,1
101,2022-07-16 09:32:40,102.0,0,0,0,0,1
102,2022-07-16 09:32:41,100.0,0,0,0,0,1
103,2022-07-16 09:32:42,100.0,0,0,0,0,1
104,2022-07-16 09:32:43,100.0,0,0,0,0,1
105,2022-07-16 09:32:44,100.0,0,0,0,0,1
106,2022-07-16 09:32:45,100.0,0,0,0,0,1
107,2022-07-16 09:32:46,100.0,0,0,0,0,1
108,2022-07-16 09:32:47,101.0,0,0,0,0,1
109,2022-07-16 09:32:48,100.0,0,0,0,0,1
110,2022-07-16 09:32:49,100.0,0,0,1,0,0
111,2022-07-16 09:32:50,99.0,1,0,1,0,0
112,2022-07-16 09:32:51,98.0,0,0,0,0,1
113,2022-07-16 09:32:52,98.0,1,0,1,0,0
114,2022-07-16 09:32:53,97.0,0,0,0,0,1
115,2022-07-16 09:32:54,97.0,0,0,0,0,1
116,2022-07-16 09:32:55,98.0,0,0,1,0,0
117,2022-07-16 09:32:56,100.0,0,0,1,0,0
118,2022-07-16 09:32:57,102.0,0,0,1,0,0
119,2022-07-16 09:33:07,108.0,0,0,0,0,1
120,2022-07-16 09:33:08,108.0,0,0,0,1,0
121,2022-07-16 09:33:09,105.0,0,0,0,1,0
122,2022-07-16 09:33:10,104.0,0,0,0,1,0
123,2022-07-16 09:33:11,103.0,0,0,0,0,1
124,2022-07-16 09:33:12,102.0,0,0,0,0,1
125,2022-07-16 09:33:13,101.0,0,0,0,0,1
126,2022-07-16 09:33:14,102.0,0,0,0,0,1
127,2022-07-16 09:33:15,103.0,0,0,0,0,1
128,2022-07-16 09:33:16,105.0,0,0,1,0,0
129,2022-07-16 09:33:17,105.0,0,0,1,0,0
130,2022-07-16 09:33:18,105.0,0,0,0,1,0
131,2022-07-16 09:33:19,105.0,1,0,1,0,0
132,2022-07-16 09:33:20,105.0,1,0,1,0,0
133,2022-07-16 09:33:21,103.0,0,0,1,0,0
134,2022-07-16 09:33:22,102.0,1,0,1,0,0
135,2022-07-16 09:33:23,103.0,0,0,1,0,0
136,2022-07-16 09:33:24,103.0,0,0,0,0,1
137,2022-07-16 09:33:25,103.0,0,0,0,0,1
138,2022-07-16 09:33:26,101.0,0,0,0,0,1
139,2022-07-16 09:33:27,101.0,0,0,0,0,1
140,2022-07-16 09:33:28,101.0,0,0,0,0,1
141,2022-07-16 09:33:29,100.0,0,0,0,0,1
142,2022-07-16 09:33:30,96.0,0,0,0,0,1
143,2022-07-16 09:33:31,95.0,0,0,0,0,1
144,2022-07-16 09:33:32,95.0,0,0,0,0,1
145,2022-07-16 09:33:33,95.0,0,0,0,0,1
146,2022-07-16 09:33:40,95.0,0,0,0,0,1
147,2022-07-16 09:33:41,94.0,0,0,0,0,1
148,2022-07-16 09:33:42,93.0,0,0,0,0,1
149,2022-07-16 09:33:43,92.0,0,0,0,0,1
150,2022-07-16 09:33:44,92.0,0,0,0,0,1
151,2022-07-16 09:33:45,93.0,0,0,0,0,1
152,2022-07-16 09:33:46,93.0,0,0,0,0,1
153,2022-07-16 09:33:47,93.0,0,0,0,0,1
154,2022-07-16 09:33:48,93.0,0,0,0,0,1
155,2022-07-16 09:33:49,94.0,0,0,0,0,1
156,2022-07-16 09:33:50,94.0,0,0,0,0,1
157,2022-07-16 09:33:51,95.0,0,0,0,0,1
158,2022-07-16 09:33:52,95.0,0,0,0,0,1
159,2022-07-16 09:33:53,96.0,0,0,0,0,1
160,2022-07-16 09:33:54,96.0,0,0,0,0,1
161,2022-07-16 09:33:55,95.0,0,0,0,0,1
162,2022-07-16 09:33:56,96.0,1,0,1,0,0
163,2022-07-16 09:33:57,96.0,0,0,0,0,1
164,2022-07-16 09:33:58,96.0,0,0,0,0,1
165,2022-07-16 09:33:59,96.0,0,0,0,0,1
166,2022-07-16 09:34:00,97.0,0,0,0,0,1
167,2022-07-16 09:34:01,98.0,0,0,0,0,1
168,2022-07-16 09:34:02,99.0,0,0,0,0,1
169,2022-07-16 09:34:03,100.0,0,0,0,0,1
170,2022-07-16 09:34:04,101.0,0,0,0,0,1
171,2022-07-16 09:34:05,102.0,0,0,0,0,1
172,2022-07-16 09:34:06,103.0,0,0,0,0,1
173,2022-07-16 09:34:13,104.0,1,0,1,0,0
174,2022-07-16 09:34:14,101.0,1,0,1,0,0
175,2022-07-16 09:34:15,100.0,0,0,1,0,0
176,2022-07-16 09:34:16,101.0,0,0,1,0,0
177,2022-07-16 09:34:17,103.0,0,0,1,0,0
178,2022-07-16 09:34:18,105.0,0,0,1,0,0
179,2022-07-16 09:34:19,105.0,0,0,0,0,1
180,2022-07-16 09:34:20,105.0,0,0,0,0,1
181,2022-07-16 09:34:21,105.0,0,0,0,0,1
182,2022-07-16 09:34:22,104.0,0,0,0,0,1
183,2022-07-16 09:34:23,104.0,0,0,0,0,1
184,2022-07-16 09:34:24,104.0,0,0,0,0,1
185,2022-07-16 09:34:25,100.0,0,0,0,0,1
186,2022-07-16 09:34:26,98.0,0,0,0,0,1
187,2022-07-16 09:34:27,95.0,0,0,1,0,0
188,2022-07-16 09:34:28,94.0,0,0,1,0,0
189,2022-07-16 09:34:29,94.0,1,0,1,0,0
190,2022-07-16 09:34:30,94.0,0,0,1,0,0
191,2022-07-16 09:34:31,96.0,0,0,1,0,0
192,2022-07-16 09:34:32,97.0,1,0,1,0,0
193,2022-07-16 09:34:33,98.0,0,0,1,0,0
194,2022-07-16 09:34:34,98.0,0,0,0,1,0
195,2022-07-16 09:34:35,98.0,1,0,0,1,0
196,2022-07-16 09:34:36,97.0,0,0,1,0,0
197,2022-07-16 09:34:37,97.0,0,0,1,0,0
198,2022-07-16 09:34:38,97.0,0,0,0,0,1
199,2022-07-16 09:34:39,97.0,0,0,0,0,1
200,2022-07-16 09:34:46,100.0,0,0,0,0,1
201,2022-07-16 09:34:47,99.0,0,0,0,0,1
202,2022-07-16 09:34:48,99.0,0,0,0,0,1
203,2022-07-16 09:34:49,99.0,0,0,0,0,1
204,2022-07-16 09:34:50,100.0,0,0,0,0,1
205,2022-07-16 09:34:51,101.0,0,0,0,0,1
206,2022-07-16 09:34:52,100.0,0,0,0,0,1
207,2022-07-16 09:34:53,99.0,0,0,1,0,0
208,2022-07-16 09:34:54,98.0,2,0,1,0,0
209,2022-07-16 09:34:55,97.0,0,0,1,0,0
210,2022-07-16 09:34:56,95.0,0,0,1,0,0
211,2022-07-16 09:34:57,96.0,0,0,1,0,0
212,2022-07-16 09:34:58,96.0,0,0,1,0,0
213,2022-07-16 09:34:59,98.0,1,0,1,0,0
214,2022-07-16 09:35:00,99.0,0,0,1,0,0
215,2022-07-16 09:35:01,99.0,0,0,1,0,0
216,2022-07-16 09:35:02,100.0,1,0,1,0,0
217,2022-07-16 09:35:03,102.0,0,0,1,0,0
218,2022-07-16 09:35:04,104.0,0,0,0,0,1
219,2022-07-16 09:35:05,105.0,0,0,1,0,0
220,2022-07-16 09:35:06,106.0,0,0,0,1,0
221,2022-07-16 09:35:07,105.0,0,0,0,1,0
222,2022-07-16 09:35:08,105.0,0,0,0,1,0
223,2022-07-16 09:35:09,104.0,0,0,0,0,1
224,2022-07-16 09:35:10,102.0,1,0,0,0,1
225,2022-07-16 09:35:11,102.0,0,0,1,0,0
226,2022-07-16 09:35:12,100.0,0,0,0,0,1
227,2022-07-16 09:35:19,95.0,0,0,1,0,0
228,2022-07-16 09:35:20,95.0,0,0,1,0,0
229,2022-07-16 09:35:21,95.0,0,0,0,0,1
230,2022-07-16 09:35:22,96.0,0,0,0,0,1
231,2022-07-16 09:35:23,97.0,0,0,0,0,1
232,2022-07-16 09:35:24,98.0,0,0,0,0,1
233,2022-07-16 09:35:25,99.0,0,0,0,0,1
234,2022-07-16 09:35:26,99.0,0,0,0,0,1
235,2022-07-16 09:35:27,99.0,0,0,0,0,1
236,2022-07-16 09:35:28,99.0,0,0,0,0,1
237,2022-07-16 09:35:29,98.0,0,0,0,0,1
238,2022-07-16 09:35:30,97.0,0,0,0,0,1
239,2022-07-16 09:35:31,97.0,0,0,0,0,1
240,2022-07-16 09:35:32,97.0,0,0,0,0,1
241,2022-07-16 09:35:33,97.0,0,0,0,0,1
242,2022-07-16 09:35:34,96.0,0,0,0,0,1
243,2022-07-16 09:35:35,94.0,0,0,0,0,1
244,2022-07-16 09:35:36,94.0,0,0,1,0,0
245,2022-07-16 09:35:37,94.0,1,0,1,0,0
246,2022-07-16 09:35:38,93.0,1,0,1,0,0
247,2022-07-16 09:35:39,93.0,0,0,1,0,0
248,2022-07-16 09:35:40,95.0,0,0,1,0,0
249,2022-07-16 09:35:41,95.0,0,0,0,0,1
250,2022-07-16 09:35:42,97.0,0,0,0,0,1
251,2022-07-16 09:35:43,99.0,0,0,1,0,0
252,2022-07-16 09:35:44,99.0,0,0,1,0,0
253,2022-07-16 09:35:45,98.0,0,0,0,1,0
254,2022-07-16 09:35:52,95.0,0,0,1,0,0
255,2022-07-16 09:35:53,95.0,0,0,0,0,1
256,2022-07-16 09:35:54,94.0,0,0,0,0,1
257,2022-07-16 09:35:55,96.0,1,0,1,0,0
258,2022-07-16 09:35:56,97.0,0,0,1,0,0
259,2022-07-16 09:35:57,96.0,0,0,1,0,0
260,2022-07-16 09:35:58,94.0,0,0,0,0,1
261,2022-07-16 09:35:59,93.0,0,0,0,0,1
262,2022-07-16 09:36:00,92.0,0,0,0,0,1
263,2022-07-16 09:36:01,92.0,0,0,0,0,1
264,2022-07-16 09:36:02,92.0,0,0,0,0,1
265,2022-07-16 09:36:03,92.0,0,0,0,0,1
266,2022-07-16 09:36:04,92.0,0,0,0,0,1
267,2022-07-16 09:36:05,93.0,0,0,1,0,0
268,2022-07-16 09:36:06,93.0,1,0,1,0,0
269,2022-07-16 09:36:07,92.0,0,0,1,0,0
270,2022-07-16 09:36:08,92.0,0,0,0,1,0
271,2022-07-16 09:36:09,93.0,0,0,1,0,0
272,2022-07-16 09:36:10,95.0,2,0,1,0,0
273,2022-07-16 09:36:11,95.0,0,0,1,0,0
274,2022-07-16 09:36:12,96.0,1,0,1,0,0
275,2022-07-16 09:36:13,96.0,1,0,1,0,0
276,2022-07-16 09:36:14,96.0,1,0,1,0,0
277,2022-07-16 09:36:15,96.0,0,0,1,0,0
278,2022-07-16 09:36:16,96.0,0,0,1,0,0
279,2022-07-16 09:36:17,96.0,0,0,0,0,1
280,2022-07-16 09:36:18,96.0,0,0,0,0,1
281,2022-07-16 09:36:25,94.0,0,0,0,0,1
282,2022-07-16 09:36:26,93.0,0,0,0,0,1
283,2022-07-16 09:36:27,93.0,0,0,0,0,1
284,2022-07-16 09:36:28,93.0,0,0,0,0,1
285,2022-07-16 09:36:29,93.0,0,0,0,0,1
286,2022-07-16 09:36:30,94.0,0,0,0,0,1
287,2022-07-16 09:36:31,94.0,0,0,0,0,1
288,2022-07-16 09:36:32,96.0,0,0,0,0,1
289,2022-07-16 09:36:33,97.0,0,0,0,0,1
290,2022-07-16 09:36:34,96.0,0,0,0,0,1
291,2022-07-16 09:36:35,95.0,0,0,0,0,1
292,2022-07-16 09:36:36,94.0,0,0,0,0,1
293,2022-07-16 09:36:37,94.0,0,0,0,0,1
294,2022-07-16 09:36:38,93.0,0,0,0,0,1
295,2022-07-16 09:36:39,90.0,0,0,0,0,1
296,2022-07-16 09:36:40,90.0,0,0,0,0,1
297,2022-07-16 09:36:41,90.0,0,0,0,0,1
298,2022-07-16 09:36:42,91.0,0,0,0,0,1
299,2022-07-16 09:36:43,92.0,0,0,0,0,1
300,2022-07-16 09:36:44,93.0,0,0,0,0,1
301,2022-07-16 09:36:45,92.0,0,0,0,0,1
302,2022-07-16 09:36:46,92.0,0,0,1,0,0
303,2022-07-16 09:36:47,91.0,1,0,1,0,0
304,2022-07-16 09:36:48,90.0,0,0,1,0,0
305,2022-07-16 09:36:49,90.0,0,0,1,0,0
306,2022-07-16 09:36:50,91.0,0,0,0,0,1
307,2022-07-16 09:36:51,92.0,0,0,0,0,1
308,2022-07-16 09:36:58,95.0,0,0,0,0,1
309,2022-07-16 09:36:59,96.0,0,0,0,0,1
310,2022-07-16 09:37:00,96.0,0,0,0,0,1
311,2022-07-16 09:37:01,95.0,0,0,0,0,1
312,2022-07-16 09:37:02,95.0,0,0,0,0,1
313,2022-07-16 09:37:03,96.0,0,0,0,0,1
314,2022-07-16 09:37:04,97.0,0,0,1,0,0
315,2022-07-16 09:37:05,97.0,0,0,0,0,1
316,2022-07-16 09:37:06,96.0,1,0,1,0,0
317,2022-07-16 09:37:07,95.0,0,0,0,0,1
318,2022-07-16 09:37:08,94.0,0,0,0,0,1
319,2022-07-16 09:37:09,95.0,0,0,0,0,1
320,2022-07-16 09:37:10,96.0,1,0,1,0,0
321,2022-07-16 09:37:11,96.0,0,0,1,0,0
322,2022-07-16 09:37:12,96.0,0,0,0,1,0
323,2022-07-16 09:37:13,96.0,0,0,0,1,0
324,2022-07-16 09:37:14,95.0,0,0,0,1,0
325,2022-07-16 09:37:15,96.0,0,0,0,1,0
326,2022-07-16 09:37:16,96.0,0,0,1,0,0
327,2022-07-16 09:37:17,96.0,0,0,1,0,0
328,2022-07-16 09:37:18,95.0,1,0,1,0,0
329,2022-07-16 09:37:19,95.0,1,0,1,0,0
330,2022-07-16 09:37:20,95.0,0,0,1,0,0
331,2022-07-16 09:37:21,95.0,0,0,1,0,0
332,2022-07-16 09:37:22,97.0,0,0,0,0,1
333,2022-07-16 09:37:23,97.0,0,0,0,0,1
334,2022-07-16 09:37:24,99.0,0,0,0,0,1
335,2022-07-16 09:37:31,93.0,0,0,0,0,1
336,2022-07-16 09:37:32,93.0,0,0,0,0,1
337,2022-07-16 09:37:33,92.0,0,0,0,0,1
338,2022-07-16 09:37:34,93.0,0,0,0,0,1
339,2022-07-16 09:37:35,93.0,0,0,0,0,1
340,2022-07-16 09:37:36,92.0,0,0,0,0,1
341,2022-07-16 09:37:37,91.0,0,0,0,0,1
342,2022-07-16 09:37:38,91.0,0,0,1,0,0
343,2022-07-16 09:37:39,91.0,1,0,1,0,0
344,2022-07-16 09:37:40,91.0,0,0,0,0,1
345,2022-07-16 09:37:41,92.0,0,0,0,0,1
346,2022-07-16 09:37:42,93.0,0,0,0,0,1
347,2022-07-16 09:37:43,95.0,0,0,0,0,1
348,2022-07-16 09:37:44,96.0,0,0,0,0,1
349,2022-07-16 09:37:45,96.0,0,0,0,0,1
350,2022-07-16 09:37:46,96.0,0,0,0,0,1
351,2022-07-16 09:37:47,96.0,0,0,0,0,1
352,2022-07-16 09:37:48,96.0,0,0,0,0,1
353,2022-07-16 09:37:49,96.0,0,0,0,0,1
354,2022-07-16 09:37:50,94.0,0,0,0,0,1
355,2022-07-16 09:37:51,95.0,0,0,0,0,1
356,2022-07-16 09:37:52,95.0,0,0,0,0,1
357,2022-07-16 09:37:53,95.0,0,0,0,0,1
358,2022-07-16 09:37:54,95.0,0,0,1,0,0
359,2022-07-16 09:37:55,93.0,1,0,1,0,0
360,2022-07-16 09:37:56,91.0,0,0,1,0,0
361,2022-07-16 09:37:57,90.0,0,0,0,1,0
362,2022-07-16 09:38:04,95.0,0,0,0,1,0
363,2022-07-16 09:38:05,94.0,0,0,0,1,0
364,2022-07-16 09:38:06,94.0,0,0,0,1,0
365,2022-07-16 09:38:07,96.0,0,0,0,1,0
366,2022-07-16 09:38:08,97.0,0,0,0,1,0
367,2022-07-16 09:38:09,98.0,1,0,1,0,0
368,2022-07-16 09:38:10,99.0,1,0,1,0,0
369,2022-07-16 09:38:11,101.0,0,0,1,0,0
370,2022-07-16 09:38:12,102.0,1,0,1,0,0
371,2022-07-16 09:38:13,102.0,0,0,0,1,0
372,2022-07-16 09:38:14,104.0,0,0,0,1,0
373,2022-07-16 09:38:15,105.0,0,0,0,1,0
374,2022-07-16 09:38:16,106.0,0,0,0,1,0
375,2022-07-16 09:38:17,106.0,0,0,0,1,0
376,2022-07-16 09:38:18,106.0,0,0,0,1,0
377,2022-07-16 09:38:19,104.0,1,0,1,0,0
378,2022-07-16 09:38:20,102.0,0,0,1,0,0
379,2022-07-16 09:38:21,102.0,1,0,1,0,0
380,2022-07-16 09:38:22,101.0,1,0,1,0,0
381,2022-07-16 09:38:23,101.0,0,0,1,0,0
382,2022-07-16 09:38:24,101.0,1,0,1,0,0
383,2022-07-16 09:38:25,100.0,2,0,1,0,0
384,2022-07-16 09:38:26,100.0,1,0,1,0,0
385,2022-07-16 09:38:27,97.0,1,0,1,0,0
386,2022-07-16 09:38:28,96.0,1,0,1,0,0
387,2022-07-16 09:38:29,95.0,0,0,1,0,0
388,2022-07-16 09:38:30,94.0,0,0,0,1,0
389,2022-07-16 09:38:37,93.0,0,0,0,1,0
390,2022-07-16 09:38:38,94.0,1,0,1,0,0
391,2022-07-16 09:38:39,93.0,0,0,1,0,0
392,2022-07-16 09:38:40,92.0,0,0,0,1,0
393,2022-07-16 09:38:41,92.0,0,0,0,1,0
394,2022-07-16 09:38:42,92.0,0,0,0,1,0
395,2022-07-16 09:38:43,94.0,0,0,0,1,0
396,2022-07-16 09:38:44,95.0,1,0,1,0,0
397,2022-07-16 09:38:45,96.0,1,0,1,0,0
398,2022-07-16 09:38:46,95.0,0,0,1,0,0
399,2022-07-16 09:38:47,93.0,0,0,1,0,0
400,2022-07-16 09:38:48,92.0,0,0,1,0,0
401,2022-07-16 09:38:49,92.0,0,0,0,0,1
402,2022-07-16 09:38:50,92.0,0,0,0,0,1
403,2022-07-16 09:38:51,95.0,0,0,0,0,1
404,2022-07-16 09:38:52,97.0,0,0,0,0,1
405,2022-07-16 09:38:53,96.0,0,0,0,0,1
406,2022-07-16 09:38:54,96.0,0,0,0,0,1
407,2022-07-16 09:38:55,95.0,0,0,0,0,1
408,2022-07-16 09:38:56,93.0,0,0,0,0,1
409,2022-07-16 09:38:57,94.0,0,0,0,0,1
410,2022-07-16 09:38:58,95.0,0,0,0,0,1
411,2022-07-16 09:38:59,96.0,0,0,0,0,1
412,2022-07-16 09:39:00,97.0,0,0,0,0,1
413,2022-07-16 09:39:01,97.0,0,0,0,0,1
414,2022-07-16 09:39:02,97.0,0,0,0,0,1
415,2022-07-16 09:39:03,97.0,0,0,0,0,1
416,2022-07-16 09:39:10,93.0,0,0,0,0,1
417,2022-07-16 09:39:11,93.0,0,0,0,0,1
418,2022-07-16 09:39:12,93.0,0,0,0,0,1
419,2022-07-16 09:39:13,91.0,0,0,0,0,1
420,2022-07-16 09:39:14,91.0,0,0,0,0,1
421,2022-07-16 09:39:15,90.0,0,0,0,0,1
422,2022-07-16 09:39:16,91.0,0,0,0,0,1
423,2022-07-16 09:39:17,92.0,0,0,0,0,1
424,2022-07-16 09:39:18,93.0,0,0,0,0,1
425,2022-07-16 09:39:19,93.0,0,0,1,0,0
426,2022-07-16 09:39:20,92.0,1,0,1,0,0
427,2022-07-16 09:39:21,92.0,0,0,1,0,0
428,2022-07-16 09:39:22,90.0,1,0,1,0,0
429,2022-07-16 09:39:23,91.0,0,0,0,1,0
430,2022-07-16 09:39:24,92.0,0,0,0,1,0
431,2022-07-16 09:39:25,93.0,0,0,0,1,0
432,2022-07-16 09:39:26,96.0,0,0,0,1,0
433,2022-07-16 09:39:27,97.0,0,0,0,1,0
434,2022-07-16 09:39:28,97.0,0,0,1,0,0
435,2022-07-16 09:39:29,97.0,1,0,1,0,0
436,2022-07-16 09:39:30,97.0,0,0,0,1,0
437,2022-07-16 09:39:31,98.0,0,0,0,1,0
438,2022-07-16 09:39:32,98.0,0,0,0,1,0
439,2022-07-16 09:39:33,99.0,0,0,0,1,0
440,2022-07-16 09:39:34,99.0,0,0,0,1,0
441,2022-07-16 09:39:35,99.0,0,0,0,1,0
442,2022-07-16 09:39:36,98.0,0,0,0,1,0
443,2022-07-16 09:39:43,96.0,0,0,0,1,0
444,2022-07-16 09:39:44,95.0,0,0,0,1,0
445,2022-07-16 09:39:45,96.0,0,0,0,1,0
446,2022-07-16 09:39:46,96.0,0,0,0,1,0
447,2022-07-16 09:39:47,96.0,1,0,1,0,0
448,2022-07-16 09:39:48,96.0,0,0,0,1,0
449,2022-07-16 09:39:49,96.0,0,0,0,1,0
450,2022-07-16 09:39:50,95.0,0,0,0,1,0
451,2022-07-16 09:39:51,95.0,0,0,0,1,0
452,2022-07-16 09:39:52,95.0,0,0,0,1,0
453,2022-07-16 09:39:53,95.0,0,0,0,1,0
454,2022-07-16 09:39:54,94.0,1,0,1,0,0
455,2022-07-16 09:39:55,93.0,0,0,0,1,0
456,2022-07-16 09:39:56,94.0,0,0,0,1,0
457,2022-07-16 09:39:57,96.0,0,0,0,1,0
458,2022-07-16 09:39:58,97.0,0,0,0,1,0
459,2022-07-16 09:39:59,95.0,0,0,1,0,0
460,2022-07-16 09:40:00,95.0,0,0,0,1,0
461,2022-07-16 09:40:01,93.0,1,0,0,1,0
462,2022-07-16 09:40:02,92.0,0,0,1,0,0
463,2022-07-16 09:40:03,92.0,0,0,0,1,0
464,2022-07-16 09:40:04,93.0,0,0,0,1,0
465,2022-07-16 09:40:05,95.0,0,0,1,0,0
466,2022-07-16 09:40:06,96.0,0,0,0,1,0
467,2022-07-16 09:40:07,95.0,0,0,1,0,0
468,2022-07-16 09:40:08,95.0,0,0,1,0,0
469,2022-07-16 09:40:09,94.0,1,0,1,0,0
470,2022-07-16 09:40:16,98.0,0,0,0,1,0
471,2022-07-16 09:40:17,98.0,1,0,1,0,0
472,2022-07-16 09:40:18,98.0,0,0,1,0,0
473,2022-07-16 09:40:19,97.0,1,0,1,0,0
474,2022-07-16 09:40:20,97.0,0,0,0,1,0
475,2022-07-16 09:40:21,97.0,0,0,0,1,0
476,2022-07-16 09:40:22,97.0,0,0,0,1,0
477,2022-07-16 09:40:23,98.0,0,0,0,1,0
478,2022-07-16 09:40:24,99.0,0,0,0,1,0
479,2022-07-16 09:40:25,99.0,0,0,0,1,0
