,Time,Heart rate (BPM),Steps,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
68,2022-07-13 09:53:45,86.0,0,0,1,0,0
69,2022-07-13 09:53:46,85.0,0,1,0,0,0
70,2022-07-13 09:53:47,85.0,1,1,0,0,0
71,2022-07-13 09:53:48,85.0,0,0,1,0,0
72,2022-07-13 09:53:49,85.0,0,0,1,0,0
73,2022-07-13 09:53:50,84.0,0,0,1,0,0
74,2022-07-13 09:53:51,82.0,0,0,1,0,0
75,2022-07-13 09:53:52,81.0,0,0,1,0,0
76,2022-07-13 09:53:53,80.0,1,0,1,0,0
77,2022-07-13 09:53:54,79.0,1,0,1,0,0
78,2022-07-13 09:53:55,79.0,0,1,0,0,0
79,2022-07-13 09:53:56,77.0,0,0,1,0,0
80,2022-07-13 09:53:57,77.0,0,1,0,0,0
81,2022-07-13 09:54:04,79.0,0,0,1,0,0
82,2022-07-13 09:54:05,80.0,1,0,1,0,0
83,2022-07-13 09:54:06,82.0,0,0,0,1,0
84,2022-07-13 09:54:07,84.0,0,0,0,1,0
85,2022-07-13 09:54:08,86.0,0,0,0,1,0
86,2022-07-13 09:54:09,87.0,0,0,0,1,0
87,2022-07-13 09:54:10,87.0,0,0,0,1,0
88,2022-07-13 09:54:11,87.0,0,0,0,1,0
89,2022-07-13 09:54:12,86.0,0,0,0,1,0
90,2022-07-13 09:54:13,85.0,1,0,0,0,1
91,2022-07-13 09:54:14,84.0,0,0,0,0,1
92,2022-07-13 09:54:15,82.0,0,0,1,0,0
93,2022-07-13 09:54:16,82.0,1,0,1,0,0
94,2022-07-13 09:54:17,81.0,0,0,1,0,0
95,2022-07-13 09:54:18,80.0,0,0,0,1,0
96,2022-07-13 09:54:19,79.0,0,0,0,1,0
97,2022-07-13 09:54:20,79.0,0,0,0,1,0
98,2022-07-13 09:54:21,79.0,0,0,0,1,0
99,2022-07-13 09:54:22,79.0,0,0,0,1,0
100,2022-07-13 09:54:23,77.0,0,0,0,1,0
101,2022-07-13 09:54:24,77.0,0,0,0,1,0
102,2022-07-13 09:54:25,76.0,0,0,0,1,0
103,2022-07-13 09:54:26,75.0,0,0,1,0,0
104,2022-07-13 09:54:27,74.0,1,0,1,0,0
105,2022-07-13 09:54:28,74.0,0,0,1,0,0
106,2022-07-13 09:54:29,72.0,1,0,1,0,0
107,2022-07-13 09:54:30,72.0,0,0,1,0,0
108,2022-07-13 09:54:37,72.0,0,0,0,1,0
109,2022-07-13 09:54:38,74.0,0,0,0,1,0
110,2022-07-13 09:54:39,74.0,0,0,0,1,0
111,2022-07-13 09:54:40,72.0,0,0,0,1,0
112,2022-07-13 09:54:41,71.0,0,0,0,1,0
113,2022-07-13 09:54:42,69.0,0,0,0,1,0
114,2022-07-13 09:54:43,69.0,0,0,0,1,0
115,2022-07-13 09:54:44,68.0,0,0,0,1,0
116,2022-07-13 09:54:45,68.0,0,0,0,1,0
117,2022-07-13 09:54:46,68.0,1,0,0,1,0
118,2022-07-13 09:54:47,67.0,0,0,0,1,0
119,2022-07-13 09:54:48,66.0,0,0,0,1,0
120,2022-07-13 09:54:49,66.0,0,0,0,1,0
121,2022-07-13 09:54:50,65.0,0,0,0,1,0
122,2022-07-13 09:54:51,65.0,0,0,0,1,0
123,2022-07-13 09:54:52,64.0,0,0,0,1,0
124,2022-07-13 09:54:53,64.0,0,0,0,1,0
125,2022-07-13 09:54:54,64.0,0,0,0,1,0
126,2022-07-13 09:54:55,64.0,0,0,0,1,0
127,2022-07-13 09:54:56,64.0,0,0,0,1,0
128,2022-07-13 09:54:57,63.0,0,0,0,1,0
129,2022-07-13 09:54:58,62.0,0,0,0,1,0
130,2022-07-13 09:54:59,61.0,0,0,0,1,0
131,2022-07-13 09:55:00,60.0,1,0,1,0,0
132,2022-07-13 09:55:01,60.0,1,0,1,0,0
133,2022-07-13 09:55:02,60.0,0,0,1,0,0
134,2022-07-13 09:55:03,61.0,0,0,0,1,0
135,2022-07-13 09:55:10,63.0,0,0,0,1,0
136,2022-07-13 09:55:11,63.0,0,0,0,1,0
137,2022-07-13 09:55:12,64.0,0,0,0,1,0
138,2022-07-13 09:55:13,65.0,0,0,0,1,0
139,2022-07-13 09:55:14,65.0,0,0,1,0,0
140,2022-07-13 09:55:15,66.0,0,0,0,1,0
141,2022-07-13 09:55:16,66.0,1,0,1,0,0
142,2022-07-13 09:55:17,66.0,0,0,1,0,0
143,2022-07-13 09:55:18,67.0,1,0,1,0,0
144,2022-07-13 09:55:19,67.0,0,0,0,1,0
145,2022-07-13 09:55:20,67.0,0,0,0,1,0
146,2022-07-13 09:55:21,67.0,0,0,0,1,0
147,2022-07-13 09:55:22,68.0,0,0,0,1,0
148,2022-07-13 09:55:23,70.0,0,0,0,1,0
149,2022-07-13 09:55:24,71.0,0,0,0,1,0
150,2022-07-13 09:55:25,71.0,0,0,0,1,0
151,2022-07-13 09:55:26,70.0,0,0,0,1,0
152,2022-07-13 09:55:27,69.0,0,0,0,1,0
153,2022-07-13 09:55:28,69.0,0,0,0,1,0
154,2022-07-13 09:55:29,67.0,0,0,0,1,0
155,2022-07-13 09:55:30,67.0,0,0,0,1,0
156,2022-07-13 09:55:31,67.0,0,0,0,1,0
157,2022-07-13 09:55:32,67.0,0,0,0,1,0
158,2022-07-13 09:55:33,67.0,0,0,0,1,0
159,2022-07-13 09:55:34,67.0,0,0,0,1,0
160,2022-07-13 09:55:35,66.0,0,0,1,0,0
161,2022-07-13 09:55:36,65.0,0,0,0,1,0
162,2022-07-13 09:55:43,65.0,0,0,0,1,0
163,2022-07-13 09:55:44,65.0,1,0,1,0,0
164,2022-07-13 09:55:45,65.0,0,0,0,1,0
165,2022-07-13 09:55:46,66.0,0,0,1,0,0
166,2022-07-13 09:55:47,66.0,0,0,1,0,0
167,2022-07-13 09:55:48,66.0,1,0,1,0,0
168,2022-07-13 09:55:49,66.0,0,0,1,0,0
169,2022-07-13 09:55:50,67.0,1,0,1,0,0
170,2022-07-13 09:55:51,68.0,1,0,1,0,0
171,2022-07-13 09:55:52,68.0,0,0,1,0,0
172,2022-07-13 09:55:53,69.0,0,0,0,0,1
173,2022-07-13 09:55:54,69.0,0,0,0,0,1
174,2022-07-13 09:55:55,70.0,0,0,0,0,1
175,2022-07-13 09:55:56,69.0,1,0,1,0,0
176,2022-07-13 09:55:57,69.0,0,0,0,0,1
177,2022-07-13 09:55:58,69.0,0,0,0,0,1
178,2022-07-13 09:55:59,69.0,0,0,0,0,1
179,2022-07-13 09:56:00,69.0,0,0,0,1,0
180,2022-07-13 09:56:01,70.0,0,0,0,1,0
181,2022-07-13 09:56:02,70.0,0,0,1,0,0
182,2022-07-13 09:56:03,70.0,1,0,1,0,0
183,2022-07-13 09:56:04,69.0,0,0,1,0,0
184,2022-07-13 09:56:05,69.0,0,0,0,1,0
185,2022-07-13 09:56:06,69.0,0,0,0,1,0
186,2022-07-13 09:56:07,69.0,0,0,0,1,0
187,2022-07-13 09:56:08,69.0,0,0,0,1,0
188,2022-07-13 09:56:09,69.0,0,0,0,1,0
189,2022-07-13 09:56:16,70.0,1,0,1,0,0
190,2022-07-13 09:56:17,70.0,0,0,1,0,0
191,2022-07-13 09:56:18,70.0,1,0,1,0,0
192,2022-07-13 09:56:19,70.0,0,0,1,0,0
193,2022-07-13 09:56:20,70.0,1,0,1,0,0
194,2022-07-13 09:56:21,71.0,0,0,1,0,0
195,2022-07-13 09:56:22,71.0,2,0,1,0,0
196,2022-07-13 09:56:23,72.0,0,0,1,0,0
197,2022-07-13 09:56:24,73.0,0,0,1,0,0
198,2022-07-13 09:56:25,75.0,1,0,1,0,0
199,2022-07-13 09:56:26,75.0,0,0,1,0,0
200,2022-07-13 09:56:27,77.0,0,0,1,0,0
201,2022-07-13 09:56:28,77.0,1,0,1,0,0
202,2022-07-13 09:56:29,78.0,1,0,1,0,0
203,2022-07-13 09:56:30,77.0,0,0,1,0,0
204,2022-07-13 09:56:31,77.0,0,0,1,0,0
205,2022-07-13 09:56:32,77.0,1,0,1,0,0
206,2022-07-13 09:56:33,78.0,0,0,1,0,0
207,2022-07-13 09:56:34,79.0,0,0,0,1,0
208,2022-07-13 09:56:35,80.0,0,0,0,1,0
209,2022-07-13 09:56:36,80.0,0,0,0,1,0
210,2022-07-13 09:56:37,80.0,0,0,0,1,0
211,2022-07-13 09:56:38,80.0,0,0,0,1,0
212,2022-07-13 09:56:39,80.0,0,0,0,1,0
213,2022-07-13 09:56:40,80.0,0,0,0,1,0
214,2022-07-13 09:56:41,79.0,0,0,0,1,0
215,2022-07-13 09:56:42,79.0,0,0,0,1,0
216,2022-07-13 09:56:49,72.0,0,0,0,1,0
217,2022-07-13 09:56:50,73.0,0,0,0,1,0
218,2022-07-13 09:56:51,73.0,0,0,0,1,0
219,2022-07-13 09:56:52,72.0,0,0,0,1,0
220,2022-07-13 09:56:53,71.0,0,0,0,1,0
221,2022-07-13 09:56:54,69.0,0,0,0,1,0
222,2022-07-13 09:56:55,68.0,0,0,0,1,0
223,2022-07-13 09:56:56,68.0,0,0,0,1,0
224,2022-07-13 09:56:57,67.0,0,0,0,1,0
225,2022-07-13 09:56:58,67.0,0,0,0,1,0
226,2022-07-13 09:56:59,67.0,0,0,0,1,0
227,2022-07-13 09:57:00,67.0,0,0,0,1,0
228,2022-07-13 09:57:01,66.0,0,0,0,1,0
229,2022-07-13 09:57:02,66.0,0,0,0,1,0
230,2022-07-13 09:57:03,65.0,0,0,0,1,0
231,2022-07-13 09:57:04,66.0,0,0,0,1,0
232,2022-07-13 09:57:05,66.0,0,0,0,1,0
233,2022-07-13 09:57:06,65.0,0,0,0,1,0
234,2022-07-13 09:57:07,65.0,0,0,0,1,0
235,2022-07-13 09:57:08,65.0,0,0,0,1,0
236,2022-07-13 09:57:09,67.0,0,0,0,1,0
237,2022-07-13 09:57:10,68.0,0,0,0,1,0
238,2022-07-13 09:57:11,68.0,0,0,0,1,0
239,2022-07-13 09:57:12,69.0,0,0,0,1,0
240,2022-07-13 09:57:13,69.0,0,0,0,1,0
241,2022-07-13 09:57:14,69.0,0,0,0,1,0
242,2022-07-13 09:57:15,69.0,0,0,0,1,0
243,2022-07-13 09:57:22,68.0,0,0,0,1,0
244,2022-07-13 09:57:23,67.0,0,0,0,1,0
245,2022-07-13 09:57:24,66.0,0,0,0,1,0
246,2022-07-13 09:57:25,66.0,0,0,0,1,0
247,2022-07-13 09:57:26,66.0,0,0,0,1,0
248,2022-07-13 09:57:27,66.0,0,0,0,1,0
249,2022-07-13 09:57:28,67.0,0,0,0,1,0
250,2022-07-13 09:57:29,68.0,0,0,0,1,0
251,2022-07-13 09:57:30,68.0,0,0,0,1,0
252,2022-07-13 09:57:31,68.0,0,0,0,1,0
253,2022-07-13 09:57:32,68.0,0,0,0,1,0
254,2022-07-13 09:57:33,67.0,0,0,0,1,0
255,2022-07-13 09:57:34,67.0,0,0,0,1,0
256,2022-07-13 09:57:35,66.0,0,0,0,1,0
257,2022-07-13 09:57:36,67.0,0,0,1,0,0
258,2022-07-13 09:57:37,67.0,1,0,1,0,0
259,2022-07-13 09:57:38,68.0,0,0,1,0,0
260,2022-07-13 09:57:39,68.0,0,0,1,0,0
261,2022-07-13 09:57:40,68.0,0,0,1,0,0
262,2022-07-13 09:57:41,69.0,0,0,1,0,0
263,2022-07-13 09:57:42,70.0,0,0,1,0,0
264,2022-07-13 09:57:43,70.0,0,0,1,0,0
265,2022-07-13 09:57:44,71.0,0,0,1,0,0
266,2022-07-13 09:57:45,73.0,0,0,1,0,0
267,2022-07-13 09:57:46,74.0,0,0,1,0,0
268,2022-07-13 09:57:47,75.0,0,0,1,0,0
269,2022-07-13 09:57:48,74.0,0,0,1,0,0
270,2022-07-13 09:57:55,71.0,0,0,0,1,0
271,2022-07-13 09:57:56,71.0,0,0,0,1,0
272,2022-07-13 09:57:57,71.0,0,0,0,1,0
273,2022-07-13 09:57:58,70.0,0,0,0,1,0
274,2022-07-13 09:57:59,70.0,0,0,1,0,0
275,2022-07-13 09:58:00,70.0,0,0,1,0,0
276,2022-07-13 09:58:01,70.0,0,0,1,0,0
277,2022-07-13 09:58:02,71.0,0,0,1,0,0
278,2022-07-13 09:58:03,72.0,0,0,1,0,0
279,2022-07-13 09:58:04,73.0,0,0,1,0,0
280,2022-07-13 09:58:05,74.0,0,0,1,0,0
281,2022-07-13 09:58:06,74.0,0,0,0,1,0
282,2022-07-13 09:58:07,74.0,0,0,1,0,0
283,2022-07-13 09:58:08,74.0,0,0,0,1,0
284,2022-07-13 09:58:09,73.0,0,0,0,1,0
285,2022-07-13 09:58:10,73.0,0,0,0,1,0
286,2022-07-13 09:58:11,72.0,0,0,0,1,0
287,2022-07-13 09:58:12,73.0,0,0,0,1,0
288,2022-07-13 09:58:13,73.0,0,0,1,0,0
289,2022-07-13 09:58:14,72.0,0,0,1,0,0
290,2022-07-13 09:58:15,72.0,0,0,0,1,0
291,2022-07-13 09:58:16,72.0,0,0,0,1,0
292,2022-07-13 09:58:17,72.0,0,0,0,1,0
293,2022-07-13 09:58:18,72.0,0,0,0,1,0
294,2022-07-13 09:58:19,72.0,0,0,0,1,0
295,2022-07-13 09:58:20,72.0,0,0,0,1,0
296,2022-07-13 09:58:21,72.0,0,0,1,0,0
297,2022-07-13 09:58:28,78.0,0,0,0,1,0
298,2022-07-13 09:58:29,78.0,0,0,0,1,0
299,2022-07-13 09:58:30,77.0,0,0,0,1,0
300,2022-07-13 09:58:31,76.0,0,0,0,1,0
301,2022-07-13 09:58:32,76.0,0,0,0,1,0
302,2022-07-13 09:58:33,76.0,0,0,1,0,0
303,2022-07-13 09:58:34,76.0,0,0,0,1,0
304,2022-07-13 09:58:35,77.0,0,0,0,1,0
305,2022-07-13 09:58:36,78.0,0,0,0,1,0
306,2022-07-13 09:58:37,78.0,0,0,0,1,0
307,2022-07-13 09:58:38,77.0,0,0,0,1,0
308,2022-07-13 09:58:39,76.0,0,0,0,1,0
309,2022-07-13 09:58:40,75.0,0,0,0,1,0
310,2022-07-13 09:58:41,74.0,0,0,0,1,0
311,2022-07-13 09:58:42,73.0,0,0,0,1,0
312,2022-07-13 09:58:43,72.0,0,0,0,1,0
313,2022-07-13 09:58:44,71.0,0,0,0,1,0
314,2022-07-13 09:58:45,71.0,0,0,0,1,0
315,2022-07-13 09:58:46,71.0,0,0,0,1,0
316,2022-07-13 09:58:47,71.0,0,0,0,1,0
317,2022-07-13 09:58:48,72.0,0,0,0,1,0
318,2022-07-13 09:58:49,73.0,0,0,0,1,0
319,2022-07-13 09:58:50,74.0,0,0,0,1,0
320,2022-07-13 09:58:51,73.0,0,0,0,1,0
321,2022-07-13 09:58:52,72.0,0,0,0,1,0
322,2022-07-13 09:58:53,72.0,0,0,0,1,0
323,2022-07-13 09:58:54,71.0,0,0,0,1,0
324,2022-07-13 09:59:01,69.0,0,0,0,1,0
325,2022-07-13 09:59:02,68.0,0,0,0,1,0
326,2022-07-13 09:59:03,68.0,0,0,0,1,0
327,2022-07-13 09:59:04,68.0,0,0,1,0,0
328,2022-07-13 09:59:05,67.0,0,0,0,1,0
329,2022-07-13 09:59:06,67.0,0,0,1,0,0
330,2022-07-13 09:59:07,66.0,1,0,1,0,0
331,2022-07-13 09:59:08,67.0,0,0,0,1,0
332,2022-07-13 09:59:09,67.0,0,0,0,1,0
333,2022-07-13 09:59:10,67.0,0,0,1,0,0
334,2022-07-13 09:59:11,67.0,1,0,1,0,0
335,2022-07-13 09:59:12,66.0,0,0,1,0,0
336,2022-07-13 09:59:13,66.0,0,0,1,0,0
337,2022-07-13 09:59:14,66.0,0,0,0,1,0
338,2022-07-13 09:59:15,67.0,0,0,0,1,0
339,2022-07-13 09:59:16,68.0,0,0,0,1,0
340,2022-07-13 09:59:17,70.0,1,0,1,0,0
341,2022-07-13 09:59:18,70.0,0,0,1,0,0
342,2022-07-13 09:59:19,70.0,2,0,1,0,0
343,2022-07-13 09:59:20,70.0,0,0,1,0,0
344,2022-07-13 09:59:21,69.0,0,0,1,0,0
345,2022-07-13 09:59:22,70.0,1,0,1,0,0
346,2022-07-13 09:59:23,71.0,0,0,1,0,0
347,2022-07-13 09:59:24,72.0,1,0,1,0,0
348,2022-07-13 09:59:25,72.0,0,0,0,1,0
349,2022-07-13 09:59:26,75.0,0,0,0,1,0
350,2022-07-13 09:59:27,76.0,0,0,0,1,0
351,2022-07-13 09:59:34,75.0,0,0,0,1,0
352,2022-07-13 09:59:35,74.0,0,0,0,1,0
353,2022-07-13 09:59:36,74.0,1,0,1,0,0
354,2022-07-13 09:59:37,73.0,1,0,1,0,0
355,2022-07-13 09:59:38,73.0,0,0,1,0,0
356,2022-07-13 09:59:39,72.0,0,0,1,0,0
357,2022-07-13 09:59:40,72.0,0,0,0,1,0
358,2022-07-13 09:59:41,72.0,1,0,1,0,0
359,2022-07-13 09:59:42,73.0,0,0,1,0,0
360,2022-07-13 09:59:43,73.0,0,0,1,0,0
361,2022-07-13 09:59:44,73.0,1,0,1,0,0
362,2022-07-13 09:59:45,73.0,0,0,1,0,0
363,2022-07-13 09:59:46,73.0,0,0,0,1,0
364,2022-07-13 09:59:47,74.0,0,0,0,1,0
365,2022-07-13 09:59:48,74.0,0,0,0,1,0
366,2022-07-13 09:59:49,75.0,0,0,0,1,0
367,2022-07-13 09:59:50,76.0,0,0,0,1,0
368,2022-07-13 09:59:51,76.0,0,0,0,1,0
369,2022-07-13 09:59:52,75.0,0,0,0,1,0
370,2022-07-13 09:59:53,75.0,0,0,0,1,0
371,2022-07-13 09:59:54,74.0,0,0,0,1,0
372,2022-07-13 09:59:55,74.0,0,0,0,1,0
373,2022-07-13 09:59:56,74.0,0,0,0,1,0
374,2022-07-13 09:59:57,74.0,0,0,0,1,0
375,2022-07-13 09:59:58,74.0,0,0,0,1,0
376,2022-07-13 09:59:59,73.0,0,0,0,1,0
377,2022-07-13 10:00:00,73.0,0,0,0,1,0
378,2022-07-13 10:00:07,71.0,0,0,0,1,0
379,2022-07-13 10:00:08,71.0,0,0,0,1,0
380,2022-07-13 10:00:09,70.0,0,0,0,1,0
381,2022-07-13 10:00:10,71.0,0,0,0,1,0
382,2022-07-13 10:00:11,70.0,0,0,0,1,0
383,2022-07-13 10:00:12,71.0,0,0,0,1,0
384,2022-07-13 10:00:13,71.0,0,0,0,1,0
385,2022-07-13 10:00:14,72.0,0,0,0,1,0
386,2022-07-13 10:00:15,73.0,0,0,0,1,0
387,2022-07-13 10:00:16,74.0,0,0,0,1,0
388,2022-07-13 10:00:17,76.0,0,0,0,1,0
389,2022-07-13 10:00:18,76.0,0,0,0,1,0
390,2022-07-13 10:00:19,76.0,0,0,0,1,0
391,2022-07-13 10:00:20,75.0,0,0,0,1,0
392,2022-07-13 10:00:21,75.0,0,0,0,1,0
393,2022-07-13 10:00:22,74.0,0,0,0,1,0
394,2022-07-13 10:00:23,73.0,0,0,0,1,0
395,2022-07-13 10:00:24,73.0,0,0,0,1,0
396,2022-07-13 10:00:25,73.0,0,0,0,1,0
397,2022-07-13 10:00:26,73.0,0,0,0,1,0
398,2022-07-13 10:00:27,73.0,0,0,0,1,0
399,2022-07-13 10:00:28,73.0,0,0,0,1,0
400,2022-07-13 10:00:29,72.0,0,0,0,1,0
401,2022-07-13 10:00:30,72.0,0,0,0,1,0
402,2022-07-13 10:00:31,71.0,0,0,0,1,0
403,2022-07-13 10:00:32,70.0,0,0,0,1,0
404,2022-07-13 10:00:33,70.0,0,0,0,1,0
405,2022-07-13 10:00:40,70.0,0,1,0,0,0
406,2022-07-13 10:00:41,70.0,0,0,0,0,1
407,2022-07-13 10:00:42,71.0,0,0,0,0,1
408,2022-07-13 10:00:43,71.0,0,0,0,1,0
409,2022-07-13 10:00:44,74.0,0,0,0,1,0
410,2022-07-13 10:00:45,75.0,1,0,1,0,0
411,2022-07-13 10:00:46,76.0,0,0,1,0,0
412,2022-07-13 10:00:47,77.0,0,0,0,0,1
413,2022-07-13 10:00:48,77.0,0,0,0,0,1
414,2022-07-13 10:00:49,77.0,0,0,1,0,0
415,2022-07-13 10:00:50,77.0,1,0,0,1,0
416,2022-07-13 10:00:51,77.0,0,0,0,1,0
417,2022-07-13 10:00:52,77.0,0,0,1,0,0
418,2022-07-13 10:00:53,77.0,1,0,1,0,0
419,2022-07-13 10:00:54,77.0,0,0,0,0,1
420,2022-07-13 10:00:55,77.0,0,0,1,0,0
421,2022-07-13 10:00:56,77.0,0,0,1,0,0
422,2022-07-13 10:00:57,77.0,1,0,1,0,0
423,2022-07-13 10:00:58,76.0,1,0,1,0,0
424,2022-07-13 10:00:59,76.0,0,0,1,0,0
425,2022-07-13 10:01:00,75.0,0,0,0,1,0
426,2022-07-13 10:01:01,74.0,0,0,0,1,0
427,2022-07-13 10:01:02,75.0,0,0,0,1,0
428,2022-07-13 10:01:03,75.0,0,0,0,1,0
429,2022-07-13 10:01:04,75.0,0,0,0,1,0
430,2022-07-13 10:01:05,74.0,0,0,0,1,0
431,2022-07-13 10:01:06,73.0,0,0,0,1,0
432,2022-07-13 10:01:13,69.0,0,0,0,1,0
433,2022-07-13 10:01:14,68.0,0,0,0,1,0
434,2022-07-13 10:01:15,66.0,0,0,0,1,0
435,2022-07-13 10:01:16,65.0,0,0,0,1,0
436,2022-07-13 10:01:17,65.0,0,0,0,1,0
437,2022-07-13 10:01:18,65.0,0,0,0,1,0
438,2022-07-13 10:01:19,65.0,0,0,0,1,0
439,2022-07-13 10:01:20,66.0,0,0,0,1,0
440,2022-07-13 10:01:21,66.0,0,0,0,1,0
441,2022-07-13 10:01:22,66.0,1,0,1,0,0
442,2022-07-13 10:01:23,65.0,0,0,0,1,0
443,2022-07-13 10:01:24,65.0,0,0,0,1,0
444,2022-07-13 10:01:25,64.0,0,0,0,1,0
445,2022-07-13 10:01:26,65.0,0,0,0,1,0
446,2022-07-13 10:01:27,66.0,0,0,0,1,0
447,2022-07-13 10:01:28,66.0,0,0,0,1,0
448,2022-07-13 10:01:29,69.0,0,0,0,1,0
449,2022-07-13 10:01:30,69.0,0,0,0,1,0
450,2022-07-13 10:01:31,69.0,0,0,0,1,0
451,2022-07-13 10:01:32,68.0,0,0,0,1,0
452,2022-07-13 10:01:33,67.0,0,0,0,1,0
453,2022-07-13 10:01:34,66.0,0,0,0,1,0
454,2022-07-13 10:01:35,66.0,0,0,0,1,0
455,2022-07-13 10:01:36,66.0,0,0,0,1,0
456,2022-07-13 10:01:37,67.0,0,0,0,1,0
457,2022-07-13 10:01:38,67.0,0,0,0,1,0
458,2022-07-13 10:01:39,67.0,0,0,0,1,0
459,2022-07-13 10:01:56,66.0,0,0,0,1,0
460,2022-07-13 10:01:57,65.0,0,0,0,1,0
461,2022-07-13 10:01:58,65.0,0,0,0,1,0
462,2022-07-13 10:01:59,65.0,0,0,0,1,0
463,2022-07-13 10:02:00,66.0,0,0,0,1,0
464,2022-07-13 10:02:01,66.0,0,0,0,1,0
465,2022-07-13 10:02:02,65.0,0,0,0,1,0
466,2022-07-13 10:02:03,65.0,0,0,0,1,0
467,2022-07-13 10:02:04,65.0,0,0,0,1,0
468,2022-07-13 10:02:05,66.0,0,0,0,1,0
469,2022-07-13 10:02:06,66.0,0,0,0,1,0
470,2022-07-13 10:02:07,67.0,0,0,0,1,0
471,2022-07-13 10:02:08,67.0,0,0,0,1,0
472,2022-07-13 10:02:09,67.0,0,0,0,1,0
473,2022-07-13 10:02:10,67.0,0,0,0,1,0
474,2022-07-13 10:02:11,66.0,0,0,0,1,0
475,2022-07-13 10:02:12,66.0,0,0,0,1,0
476,2022-07-13 10:02:13,67.0,0,0,0,1,0
477,2022-07-13 10:02:14,67.0,0,0,0,1,0
